"Plot Title: 20892176"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892176, SEN S/N: 20892176)","Coupler Attached (LGR S/N: 20892176)","Host Connected (LGR S/N: 20892176)","End Of File (LGR S/N: 20892176)"
1701,06/15/23 04:00:00 AM,19.948,,,
1702,06/15/23 05:00:00 AM,19.948,,,
1703,06/15/23 06:00:00 AM,19.948,,,
1704,06/15/23 07:00:00 AM,20.043,,,
1705,06/15/23 08:00:00 AM,20.043,,,
1706,06/15/23 09:00:00 AM,20.234,,,
1707,06/15/23 10:00:00 AM,20.424,,,
1708,06/15/23 11:00:00 AM,20.615,,,
1709,06/15/23 12:00:00 PM,20.996,,,
1710,06/15/23 01:00:00 PM,21.951,,,
1711,06/15/23 02:00:00 PM,22.525,,,
1712,06/15/23 03:00:00 PM,23.388,,,
1713,06/15/23 04:00:00 PM,23.581,,,
1714,06/15/23 05:00:00 PM,22.908,,,
1715,06/15/23 06:00:00 PM,22.717,,,
1716,06/15/23 07:00:00 PM,22.429,,,
1717,06/15/23 08:00:00 PM,22.142,,,
1718,06/15/23 09:00:00 PM,21.951,,,
1719,06/15/23 10:00:00 PM,21.664,,,
1720,06/15/23 11:00:00 PM,20.996,,,
1721,06/16/23 12:00:00 AM,20.234,,,
1722,06/16/23 01:00:00 AM,19.853,,,
1723,06/16/23 02:00:00 AM,19.377,,,
1724,06/16/23 03:00:00 AM,20.424,,,
1725,06/16/23 04:00:00 AM,20.329,,,
1726,06/16/23 05:00:00 AM,20.234,,,
1727,06/16/23 06:00:00 AM,20.138,,,
1728,06/16/23 07:00:00 AM,20.234,,,
1729,06/16/23 08:00:00 AM,20.710,,,
1730,06/16/23 09:00:00 AM,21.473,,,
1731,06/16/23 10:00:00 AM,22.238,,,
1732,06/16/23 11:00:00 AM,23.100,,,
1733,06/16/23 12:00:00 PM,24.448,,,
1734,06/16/23 01:00:00 PM,25.125,,,
1735,06/16/23 02:00:00 PM,25.610,,,
1736,06/16/23 03:00:00 PM,25.610,,,
1737,06/16/23 04:00:00 PM,25.319,,,
1738,06/16/23 05:00:00 PM,24.351,,,
1739,06/16/23 06:00:00 PM,23.773,,,
1740,06/16/23 07:00:00 PM,23.388,,,
1741,06/16/23 08:00:00 PM,23.100,,,
1742,06/16/23 09:00:00 PM,22.908,,,
1743,06/16/23 10:00:00 PM,22.812,,,
1744,06/16/23 11:00:00 PM,22.621,,,
1745,06/17/23 12:00:00 AM,21.855,,,
1746,06/17/23 01:00:00 AM,21.378,,,
1747,06/17/23 02:00:00 AM,21.091,,,
1748,06/17/23 03:00:00 AM,21.473,,,
1749,06/17/23 04:00:00 AM,21.951,,,
1750,06/17/23 05:00:00 AM,21.855,,,
1751,06/17/23 06:00:00 AM,21.569,,,
1752,06/17/23 07:00:00 AM,21.378,,,
1753,06/17/23 08:00:00 AM,21.282,,,
1754,06/17/23 09:00:00 AM,21.282,,,
1755,06/17/23 10:00:00 AM,21.282,,,
1756,06/17/23 11:00:00 AM,21.187,,,
1757,06/17/23 12:00:00 PM,21.091,,,
1758,06/17/23 01:00:00 PM,20.996,,,
1759,06/17/23 02:00:00 PM,20.901,,,
1760,06/17/23 03:00:00 PM,20.805,,,
1761,06/17/23 04:00:00 PM,20.234,,,
1762,06/17/23 05:00:00 PM,20.615,,,
1763,06/17/23 06:00:00 PM,20.615,,,
1764,06/17/23 07:00:00 PM,20.424,,,
1765,06/17/23 08:00:00 PM,20.234,,,
1766,06/17/23 09:00:00 PM,20.138,,,
1767,06/17/23 10:00:00 PM,20.043,,,
1768,06/17/23 11:00:00 PM,19.853,,,
1769,06/18/23 12:00:00 AM,18.711,,,
1770,06/18/23 01:00:00 AM,17.284,,,
1771,06/18/23 02:00:00 AM,16.523,,,
1772,06/18/23 03:00:00 AM,16.523,,,
1773,06/18/23 04:00:00 AM,18.996,,,
1774,06/18/23 05:00:00 AM,19.187,,,
1775,06/18/23 06:00:00 AM,19.187,,,
1776,06/18/23 07:00:00 AM,19.187,,,
1777,06/18/23 08:00:00 AM,19.282,,,
1778,06/18/23 09:00:00 AM,19.377,,,
1779,06/18/23 10:00:00 AM,19.472,,,
1780,06/18/23 11:00:00 AM,19.662,,,
1781,06/18/23 12:00:00 PM,19.758,,,
1782,06/18/23 01:00:00 PM,19.948,,,
1783,06/18/23 02:00:00 PM,20.043,,,
1784,06/18/23 03:00:00 PM,20.234,,,
1785,06/18/23 04:00:00 PM,20.234,,,
1786,06/18/23 05:00:00 PM,20.138,,,
1787,06/18/23 06:00:00 PM,20.138,,,
1788,06/18/23 07:00:00 PM,20.043,,,
1789,06/18/23 08:00:00 PM,19.948,,,
1790,06/18/23 09:00:00 PM,19.758,,,
1791,06/18/23 10:00:00 PM,19.662,,,
1792,06/18/23 11:00:00 PM,19.472,,,
1793,06/19/23 12:00:00 AM,19.282,,,
1794,06/19/23 01:00:00 AM,19.187,,,
1795,06/19/23 02:00:00 AM,17.950,,,
1796,06/19/23 03:00:00 AM,17.284,,,
1797,06/19/23 04:00:00 AM,16.903,,,
1798,06/19/23 05:00:00 AM,18.711,,,
1799,06/19/23 06:00:00 AM,18.711,,,
1800,06/19/23 07:00:00 AM,18.806,,,
1801,06/19/23 08:00:00 AM,19.092,,,
1802,06/19/23 09:00:00 AM,19.377,,,
1803,06/19/23 10:00:00 AM,19.853,,,
1804,06/19/23 11:00:00 AM,20.424,,,
1805,06/19/23 12:00:00 PM,20.901,,,
1806,06/19/23 01:00:00 PM,21.187,,,
1807,06/19/23 02:00:00 PM,21.569,,,
1808,06/19/23 03:00:00 PM,21.664,,,
1809,06/19/23 04:00:00 PM,21.378,,,
1810,06/19/23 05:00:00 PM,21.378,,,
1811,06/19/23 06:00:00 PM,21.282,,,
1812,06/19/23 07:00:00 PM,20.996,,,
1813,06/19/23 08:00:00 PM,20.615,,,
1814,06/19/23 09:00:00 PM,20.424,,,
1815,06/19/23 10:00:00 PM,20.234,,,
1816,06/19/23 11:00:00 PM,20.043,,,
1817,06/20/23 12:00:00 AM,19.948,,,
1818,06/20/23 01:00:00 AM,19.853,,,
1819,06/20/23 02:00:00 AM,19.758,,,
1820,06/20/23 03:00:00 AM,18.521,,,
1821,06/20/23 04:00:00 AM,18.331,,,
1822,06/20/23 05:00:00 AM,19.472,,,
1823,06/20/23 06:00:00 AM,19.472,,,
1824,06/20/23 07:00:00 AM,19.377,,,
1825,06/20/23 08:00:00 AM,19.377,,,
1826,06/20/23 09:00:00 AM,19.472,,,
1827,06/20/23 10:00:00 AM,19.662,,,
1828,06/20/23 11:00:00 AM,19.853,,,
1829,06/20/23 12:00:00 PM,20.043,,,
1830,06/20/23 01:00:00 PM,20.329,,,
1831,06/20/23 02:00:00 PM,20.424,,,
1832,06/20/23 03:00:00 PM,20.710,,,
1833,06/20/23 04:00:00 PM,21.187,,,
1834,06/20/23 05:00:00 PM,20.996,,,
1835,06/20/23 06:00:00 PM,20.901,,,
1836,06/20/23 07:00:00 PM,20.805,,,
1837,06/20/23 08:00:00 PM,20.615,,,
1838,06/20/23 09:00:00 PM,20.424,,,
1839,06/20/23 10:00:00 PM,20.138,,,
1840,06/20/23 11:00:00 PM,19.948,,,
1841,06/21/23 12:00:00 AM,19.758,,,
1842,06/21/23 01:00:00 AM,19.472,,,
1843,06/21/23 02:00:00 AM,19.377,,,
1844,06/21/23 03:00:00 AM,19.187,,,
1845,06/21/23 04:00:00 AM,19.092,,,
1846,06/21/23 05:00:00 AM,19.187,,,
1847,06/21/23 06:00:00 AM,19.282,,,
1848,06/21/23 07:00:00 AM,19.282,,,
1849,06/21/23 08:00:00 AM,19.377,,,
1850,06/21/23 09:00:00 AM,19.853,,,
1851,06/21/23 10:00:00 AM,20.996,,,
1852,06/21/23 11:00:00 AM,22.333,,,
1853,06/21/23 12:00:00 PM,23.581,,,
1854,06/21/23 01:00:00 PM,24.351,,,
1855,06/21/23 02:00:00 PM,24.738,,,
1856,06/21/23 03:00:00 PM,24.545,,,
1857,06/21/23 04:00:00 PM,24.158,,,
1858,06/21/23 05:00:00 PM,23.677,,,
1859,06/21/23 06:00:00 PM,23.100,,,
1860,06/21/23 07:00:00 PM,22.525,,,
1861,06/21/23 08:00:00 PM,22.142,,,
1862,06/21/23 09:00:00 PM,21.760,,,
1863,06/21/23 10:00:00 PM,21.473,,,
1864,06/21/23 11:00:00 PM,21.187,,,
1865,06/22/23 12:00:00 AM,20.996,,,
1866,06/22/23 01:00:00 AM,20.710,,,
1867,06/22/23 02:00:00 AM,20.519,,,
1868,06/22/23 03:00:00 AM,20.329,,,
1869,06/22/23 04:00:00 AM,20.138,,,
1870,06/22/23 05:00:00 AM,19.948,,,
1871,06/22/23 06:00:00 AM,20.043,,,
1872,06/22/23 07:00:00 AM,20.234,,,
1873,06/22/23 08:00:00 AM,20.519,,,
1874,06/22/23 09:00:00 AM,21.282,,,
1875,06/22/23 10:00:00 AM,22.429,,,
1876,06/22/23 11:00:00 AM,23.388,,,
1877,06/22/23 12:00:00 PM,24.158,,,
1878,06/22/23 01:00:00 PM,24.931,,,
1879,06/22/23 02:00:00 PM,24.931,,,
1880,06/22/23 03:00:00 PM,24.738,,,
1881,06/22/23 04:00:00 PM,24.738,,,
1882,06/22/23 05:00:00 PM,24.448,,,
1883,06/22/23 06:00:00 PM,24.062,,,
1884,06/22/23 07:00:00 PM,23.581,,,
1885,06/22/23 08:00:00 PM,23.004,,,
1886,06/22/23 09:00:00 PM,22.621,,,
1887,06/22/23 10:00:00 PM,22.238,,,
1888,06/22/23 11:00:00 PM,21.951,,,
1889,06/23/23 12:00:00 AM,21.760,,,
1890,06/23/23 01:00:00 AM,21.473,,,
1891,06/23/23 02:00:00 AM,21.187,,,
1892,06/23/23 03:00:00 AM,20.901,,,
1893,06/23/23 04:00:00 AM,20.424,,,
1894,06/23/23 05:00:00 AM,20.424,,,
1895,06/23/23 06:00:00 AM,20.519,,,
1896,06/23/23 07:00:00 AM,20.615,,,
1897,06/23/23 08:00:00 AM,20.901,,,
1898,06/23/23 09:00:00 AM,21.760,,,
1899,06/23/23 10:00:00 AM,22.717,,,
1900,06/23/23 11:00:00 AM,23.773,,,
1901,06/23/23 12:00:00 PM,24.255,,,
1902,06/23/23 01:00:00 PM,24.641,,,
1903,06/23/23 02:00:00 PM,25.222,,,
1904,06/23/23 03:00:00 PM,25.416,,,
1905,06/23/23 04:00:00 PM,25.610,,,
1906,06/23/23 05:00:00 PM,25.319,,,
1907,06/23/23 06:00:00 PM,25.222,,,
1908,06/23/23 07:00:00 PM,24.931,,,
1909,06/23/23 08:00:00 PM,24.545,,,
1910,06/23/23 09:00:00 PM,24.158,,,
1911,06/23/23 10:00:00 PM,23.869,,,
1912,06/23/23 11:00:00 PM,23.677,,,
1913,06/24/23 12:00:00 AM,23.388,,,
1914,06/24/23 01:00:00 AM,23.196,,,
1915,06/24/23 02:00:00 AM,23.196,,,
1916,06/24/23 03:00:00 AM,23.100,,,
1917,06/24/23 04:00:00 AM,23.004,,,
1918,06/24/23 05:00:00 AM,22.908,,,
1919,06/24/23 06:00:00 AM,22.908,,,
1920,06/24/23 07:00:00 AM,23.004,,,
1921,06/24/23 08:00:00 AM,23.100,,,
1922,06/24/23 09:00:00 AM,23.292,,,
1923,06/24/23 10:00:00 AM,23.484,,,
1924,06/24/23 11:00:00 AM,23.869,,,
1925,06/24/23 12:00:00 PM,24.158,,,
1926,06/24/23 01:00:00 PM,24.448,,,
1927,06/24/23 02:00:00 PM,24.448,,,
1928,06/24/23 03:00:00 PM,24.255,,,
1929,06/24/23 04:00:00 PM,24.158,,,
1930,06/24/23 05:00:00 PM,24.062,,,
1931,06/24/23 06:00:00 PM,23.966,,,
1932,06/24/23 07:00:00 PM,23.869,,,
1933,06/24/23 08:00:00 PM,23.677,,,
1934,06/24/23 09:00:00 PM,23.484,,,
1935,06/24/23 10:00:00 PM,23.292,,,
1936,06/24/23 11:00:00 PM,23.196,,,
1937,06/25/23 12:00:00 AM,23.100,,,
1938,06/25/23 01:00:00 AM,23.004,,,
1939,06/25/23 02:00:00 AM,23.004,,,
1940,06/25/23 03:00:00 AM,22.908,,,
1941,06/25/23 04:00:00 AM,22.908,,,
1942,06/25/23 05:00:00 AM,22.908,,,
1943,06/25/23 06:00:00 AM,22.717,,,
1944,06/25/23 07:00:00 AM,22.908,,,
1945,06/25/23 08:00:00 AM,23.100,,,
1946,06/25/23 09:00:00 AM,23.773,,,
1947,06/25/23 10:00:00 AM,24.931,,,
1948,06/25/23 11:00:00 AM,25.708,,,
1949,06/25/23 12:00:00 PM,26.000,,,
1950,06/25/23 01:00:00 PM,26.292,,,
1951,06/25/23 02:00:00 PM,26.585,,,
1952,06/25/23 03:00:00 PM,27.370,,,
1953,06/25/23 04:00:00 PM,27.468,,,
1954,06/25/23 05:00:00 PM,27.173,,,
1955,06/25/23 06:00:00 PM,26.488,,,
1956,06/25/23 07:00:00 PM,26.097,,,
1957,06/25/23 08:00:00 PM,25.902,,,
1958,06/25/23 09:00:00 PM,25.610,,,
1959,06/25/23 10:00:00 PM,25.416,,,
1960,06/25/23 11:00:00 PM,25.222,,,
1961,06/26/23 12:00:00 AM,25.125,,,
1962,06/26/23 01:00:00 AM,24.931,,,
1963,06/26/23 02:00:00 AM,24.835,,,
1964,06/26/23 03:00:00 AM,24.641,,,
1965,06/26/23 04:00:00 AM,24.448,,,
1966,06/26/23 05:00:00 AM,24.158,,,
1967,06/26/23 06:00:00 AM,23.869,,,
1968,06/26/23 07:00:00 AM,23.773,,,
1969,06/26/23 08:00:00 AM,23.677,,,
1970,06/26/23 09:00:00 AM,23.677,,,
1971,06/26/23 10:00:00 AM,23.677,,,
1972,06/26/23 11:00:00 AM,23.484,,,
1973,06/26/23 12:00:00 PM,23.292,,,
1974,06/26/23 01:00:00 PM,23.196,,,
1975,06/26/23 02:00:00 PM,23.100,,,
1976,06/26/23 03:00:00 PM,23.004,,,
1977,06/26/23 04:00:00 PM,22.908,,,
1978,06/26/23 05:00:00 PM,22.908,,,
1979,06/26/23 06:00:00 PM,22.812,,,
1980,06/26/23 07:00:00 PM,22.429,,,
1981,06/26/23 08:00:00 PM,22.238,,,
1982,06/26/23 09:00:00 PM,22.238,,,
1983,06/26/23 10:00:00 PM,22.142,,,
1984,06/26/23 11:00:00 PM,21.951,,,
1985,06/27/23 12:00:00 AM,21.855,,,
1986,06/27/23 01:00:00 AM,21.951,,,
1987,06/27/23 02:00:00 AM,21.760,,,
1988,06/27/23 03:00:00 AM,21.664,,,
1989,06/27/23 04:00:00 AM,21.664,,,
1990,06/27/23 05:00:00 AM,21.664,,,
1991,06/27/23 06:00:00 AM,19.758,,,
1992,06/27/23 07:00:00 AM,20.805,,,
1993,06/27/23 08:00:00 AM,21.378,,,
1994,06/27/23 09:00:00 AM,21.664,,,
1995,06/27/23 10:00:00 AM,21.855,,,
1996,06/27/23 11:00:00 AM,22.429,,,
1997,06/27/23 12:00:00 PM,22.812,,,
1998,06/27/23 01:00:00 PM,23.292,,,
1999,06/27/23 02:00:00 PM,23.388,,,
2000,06/27/23 03:00:00 PM,23.581,,,
2001,06/27/23 04:00:00 PM,23.966,,,
2002,06/27/23 05:00:00 PM,23.869,,,
2003,06/27/23 06:00:00 PM,23.966,,,
2004,06/27/23 07:00:00 PM,23.677,,,
2005,06/27/23 08:00:00 PM,23.100,,,
2006,06/27/23 09:00:00 PM,23.196,,,
2007,06/27/23 10:00:00 PM,23.004,,,
2008,06/27/23 11:00:00 PM,22.812,,,
2009,06/28/23 12:00:00 AM,22.621,,,
2010,06/28/23 01:00:00 AM,22.429,,,
2011,06/28/23 02:00:00 AM,22.333,,,
2012,06/28/23 03:00:00 AM,22.142,,,
2013,06/28/23 04:00:00 AM,22.142,,,
2014,06/28/23 05:00:00 AM,22.046,,,
2015,06/28/23 06:00:00 AM,21.951,,,
2016,06/28/23 07:00:00 AM,21.951,,,
2017,06/28/23 08:00:00 AM,22.046,,,
2018,06/28/23 09:00:00 AM,22.333,,,
2019,06/28/23 10:00:00 AM,22.333,,,
2020,06/28/23 11:00:00 AM,22.333,,,
2021,06/28/23 12:00:00 PM,22.621,,,
2022,06/28/23 01:00:00 PM,22.717,,,
2023,06/28/23 02:00:00 PM,22.717,,,
2024,06/28/23 03:00:00 PM,22.717,,,
2025,06/28/23 04:00:00 PM,22.908,,,
2026,06/28/23 05:00:00 PM,23.100,,,
2027,06/28/23 06:00:00 PM,23.004,,,
2028,06/28/23 07:00:00 PM,22.908,,,
2029,06/28/23 08:00:00 PM,22.812,,,
2030,06/28/23 09:00:00 PM,22.717,,,
2031,06/28/23 10:00:00 PM,22.621,,,
2032,06/28/23 11:00:00 PM,22.429,,,
2033,06/29/23 12:00:00 AM,22.333,,,
2034,06/29/23 01:00:00 AM,22.238,,,
2035,06/29/23 02:00:00 AM,22.238,,,
2036,06/29/23 03:00:00 AM,22.142,,,
2037,06/29/23 04:00:00 AM,22.046,,,
2038,06/29/23 05:00:00 AM,22.046,,,
2039,06/29/23 06:00:00 AM,21.951,,,
2040,06/29/23 07:00:00 AM,21.951,,,
2041,06/29/23 08:00:00 AM,21.951,,,
2042,06/29/23 09:00:00 AM,22.046,,,
2043,06/29/23 10:00:00 AM,22.333,,,
2044,06/29/23 11:00:00 AM,22.908,,,
2045,06/29/23 12:00:00 PM,23.966,,,
2046,06/29/23 01:00:00 PM,25.125,,,
2047,06/29/23 02:00:00 PM,25.416,,,
2048,06/29/23 03:00:00 PM,25.708,,,
2049,06/29/23 04:00:00 PM,25.805,,,
2050,06/29/23 05:00:00 PM,25.610,,,
2051,06/29/23 06:00:00 PM,25.416,,,
2052,06/29/23 07:00:00 PM,24.835,,,
2053,06/29/23 08:00:00 PM,24.351,,,
2054,06/29/23 09:00:00 PM,24.062,,,
2055,06/29/23 10:00:00 PM,23.773,,,
2056,06/29/23 11:00:00 PM,23.388,,,
2057,06/30/23 12:00:00 AM,23.388,,,
2058,06/30/23 01:00:00 AM,23.292,,,
2059,06/30/23 02:00:00 AM,23.292,,,
2060,06/30/23 03:00:00 AM,23.196,,,
2061,06/30/23 04:00:00 AM,23.100,,,
2062,06/30/23 05:00:00 AM,22.908,,,
2063,06/30/23 06:00:00 AM,22.812,,,
2064,06/30/23 07:00:00 AM,22.717,,,
2065,06/30/23 08:00:00 AM,22.621,,,
2066,06/30/23 09:00:00 AM,22.908,,,
2067,06/30/23 10:00:00 AM,23.004,,,
2068,06/30/23 11:00:00 AM,23.100,,,
2069,06/30/23 12:00:00 PM,23.388,,,
2070,06/30/23 01:00:00 PM,23.677,,,
2071,06/30/23 02:00:00 PM,24.255,,,
2072,06/30/23 03:00:00 PM,25.028,,,
2073,06/30/23 04:00:00 PM,25.513,,,
2074,06/30/23 05:00:00 PM,25.513,,,
2075,06/30/23 06:00:00 PM,25.319,,,
2076,06/30/23 07:00:00 PM,25.028,,,
2077,06/30/23 08:00:00 PM,24.738,,,
2078,06/30/23 09:00:00 PM,24.448,,,
2079,06/30/23 10:00:00 PM,24.255,,,
2080,06/30/23 11:00:00 PM,23.581,,,
2081,07/01/23 12:00:00 AM,23.100,,,
2082,07/01/23 01:00:00 AM,23.388,,,
2083,07/01/23 02:00:00 AM,23.677,,,
2084,07/01/23 03:00:00 AM,23.677,,,
2085,07/01/23 04:00:00 AM,23.581,,,
2086,07/01/23 05:00:00 AM,23.581,,,
2087,07/01/23 06:00:00 AM,23.388,,,
2088,07/01/23 07:00:00 AM,23.388,,,
2089,07/01/23 08:00:00 AM,23.388,,,
2090,07/01/23 09:00:00 AM,23.581,,,
2091,07/01/23 10:00:00 AM,23.677,,,
2092,07/01/23 11:00:00 AM,24.062,,,
2093,07/01/23 12:00:00 PM,24.545,,,
2094,07/01/23 01:00:00 PM,25.610,,,
2095,07/01/23 02:00:00 PM,26.488,,,
2096,07/01/23 03:00:00 PM,26.683,,,
2097,07/01/23 04:00:00 PM,26.781,,,
2098,07/01/23 05:00:00 PM,26.683,,,
2099,07/01/23 06:00:00 PM,26.292,,,
2100,07/01/23 07:00:00 PM,26.000,,,
2101,07/01/23 08:00:00 PM,25.708,,,
2102,07/01/23 09:00:00 PM,25.319,,,
2103,07/01/23 10:00:00 PM,25.028,,,
2104,07/01/23 11:00:00 PM,24.351,,,
2105,07/02/23 12:00:00 AM,23.484,,,
2106,07/02/23 01:00:00 AM,22.812,,,
2107,07/02/23 02:00:00 AM,22.142,,,
2108,07/02/23 03:00:00 AM,23.581,,,
2109,07/02/23 04:00:00 AM,23.677,,,
2110,07/02/23 05:00:00 AM,23.581,,,
2111,07/02/23 06:00:00 AM,23.484,,,
2112,07/02/23 07:00:00 AM,23.484,,,
2113,07/02/23 08:00:00 AM,23.581,,,
2114,07/02/23 09:00:00 AM,23.677,,,
2115,07/02/23 10:00:00 AM,23.966,,,
2116,07/02/23 11:00:00 AM,23.966,,,
2117,07/02/23 12:00:00 PM,23.966,,,
2118,07/02/23 01:00:00 PM,23.966,,,
2119,07/02/23 02:00:00 PM,23.773,,,
2120,07/02/23 03:00:00 PM,23.292,,,
2121,07/02/23 04:00:00 PM,23.292,,,
2122,07/02/23 05:00:00 PM,22.908,,,
2123,07/02/23 06:00:00 PM,22.812,,,
2124,07/02/23 07:00:00 PM,22.429,,,
2125,07/02/23 08:00:00 PM,22.333,,,
2126,07/02/23 09:00:00 PM,22.046,,,
2127,07/02/23 10:00:00 PM,22.046,,,
2128,07/02/23 11:00:00 PM,22.142,,,
2129,07/03/23 12:00:00 AM,19.948,,,
2130,07/03/23 01:00:00 AM,19.187,,,
2131,07/03/23 02:00:00 AM,19.282,,,
2132,07/03/23 03:00:00 AM,18.901,,,
2133,07/03/23 04:00:00 AM,22.238,,,
2134,07/03/23 05:00:00 AM,22.621,,,
2135,07/03/23 06:00:00 AM,22.525,,,
2136,07/03/23 07:00:00 AM,22.525,,,
2137,07/03/23 08:00:00 AM,22.525,,,
2138,07/03/23 09:00:00 AM,22.621,,,
2139,07/03/23 10:00:00 AM,22.812,,,
2140,07/03/23 11:00:00 AM,22.812,,,
2141,07/03/23 12:00:00 PM,22.812,,,
2142,07/03/23 01:00:00 PM,23.100,,,
2143,07/03/23 02:00:00 PM,23.677,,,
2144,07/03/23 03:00:00 PM,24.448,,,
2145,07/03/23 04:00:00 PM,24.448,,,
2146,07/03/23 05:00:00 PM,24.255,,,
2147,07/03/23 06:00:00 PM,24.062,,,
2148,07/03/23 07:00:00 PM,23.966,,,
2149,07/03/23 08:00:00 PM,23.869,,,
2150,07/03/23 09:00:00 PM,23.773,,,
2151,07/03/23 10:00:00 PM,23.677,,,
2152,07/03/23 11:00:00 PM,23.581,,,
2153,07/04/23 12:00:00 AM,23.388,,,
2154,07/04/23 01:00:00 AM,22.333,,,
2155,07/04/23 02:00:00 AM,20.996,,,
2156,07/04/23 03:00:00 AM,20.615,,,
2157,07/04/23 04:00:00 AM,20.424,,,
2158,07/04/23 05:00:00 AM,22.525,,,
2159,07/04/23 06:00:00 AM,22.908,,,
2160,07/04/23 07:00:00 AM,23.004,,,
2161,07/04/23 08:00:00 AM,23.004,,,
2162,07/04/23 09:00:00 AM,23.292,,,
2163,07/04/23 10:00:00 AM,23.773,,,
2164,07/04/23 11:00:00 AM,24.351,,,
2165,07/04/23 12:00:00 PM,25.416,,,
2166,07/04/23 01:00:00 PM,25.805,,,
2167,07/04/23 02:00:00 PM,25.513,,,
2168,07/04/23 03:00:00 PM,24.738,,,
2169,07/04/23 04:00:00 PM,24.351,,,
2170,07/04/23 05:00:00 PM,24.351,,,
2171,07/04/23 06:00:00 PM,24.448,,,
2172,07/04/23 07:00:00 PM,24.448,,,
2173,07/04/23 08:00:00 PM,24.448,,,
2174,07/04/23 09:00:00 PM,24.255,,,
2175,07/04/23 10:00:00 PM,24.158,,,
2176,07/04/23 11:00:00 PM,23.966,,,
2177,07/05/23 12:00:00 AM,23.869,,,
2178,07/05/23 01:00:00 AM,23.773,,,
2179,07/05/23 02:00:00 AM,22.812,,,
2180,07/05/23 03:00:00 AM,21.473,,,
2181,07/05/23 04:00:00 AM,21.187,,,
2182,07/05/23 05:00:00 AM,20.901,,,
2183,07/05/23 06:00:00 AM,23.292,,,
2184,07/05/23 07:00:00 AM,23.581,,,
2185,07/05/23 08:00:00 AM,23.773,,,
2186,07/05/23 09:00:00 AM,24.351,,,
2187,07/05/23 10:00:00 AM,25.708,,,
2188,07/05/23 11:00:00 AM,25.513,,,
2189,07/05/23 12:00:00 PM,26.390,,,
2190,07/05/23 01:00:00 PM,26.879,,,
2191,07/05/23 02:00:00 PM,28.655,,,
2192,07/05/23 03:00:00 PM,29.252,,,
2193,07/05/23 04:00:00 PM,29.053,,,
2194,07/05/23 05:00:00 PM,27.961,,,
2195,07/05/23 06:00:00 PM,28.159,,,
2196,07/05/23 07:00:00 PM,27.764,,,
2197,07/05/23 08:00:00 PM,27.272,,,
2198,07/05/23 09:00:00 PM,26.977,,,
2199,07/05/23 10:00:00 PM,26.683,,,
2200,07/05/23 11:00:00 PM,26.488,,,
2201,07/06/23 12:00:00 AM,26.390,,,
2202,07/06/23 01:00:00 AM,26.195,,,
2203,07/06/23 02:00:00 AM,25.902,,,
2204,07/06/23 03:00:00 AM,24.641,,,
2205,07/06/23 04:00:00 AM,23.196,,,
2206,07/06/23 05:00:00 AM,22.621,,,
2207,07/06/23 06:00:00 AM,22.238,,,
2208,07/06/23 07:00:00 AM,25.222,,,
2209,07/06/23 08:00:00 AM,25.805,,,
2210,07/06/23 09:00:00 AM,26.488,,,
2211,07/06/23 10:00:00 AM,27.665,,,
2212,07/06/23 11:00:00 AM,28.953,,,
2213,07/06/23 12:00:00 PM,29.352,,,
2214,07/06/23 01:00:00 PM,29.752,,,
2215,07/06/23 02:00:00 PM,29.452,,,
2216,07/06/23 03:00:00 PM,29.652,,,
2217,07/06/23 04:00:00 PM,29.552,,,
2218,07/06/23 05:00:00 PM,29.352,,,
2219,07/06/23 06:00:00 PM,29.053,,,
2220,07/06/23 07:00:00 PM,28.853,,,
2221,07/06/23 08:00:00 PM,28.555,,,
2222,07/06/23 09:00:00 PM,28.258,,,
2223,07/06/23 10:00:00 PM,28.060,,,
2224,07/06/23 11:00:00 PM,27.862,,,
2225,07/07/23 12:00:00 AM,27.764,,,
2226,07/07/23 01:00:00 AM,27.665,,,
2227,07/07/23 02:00:00 AM,27.567,,,
2228,07/07/23 03:00:00 AM,27.272,,,
2229,07/07/23 04:00:00 AM,25.610,,,
2230,07/07/23 05:00:00 AM,24.351,,,
2231,07/07/23 06:00:00 AM,23.966,,,
2232,07/07/23 07:00:00 AM,26.292,,,
2233,07/07/23 08:00:00 AM,26.977,,,
2234,07/07/23 09:00:00 AM,27.567,,,
2235,07/07/23 10:00:00 AM,28.159,,,
2236,07/07/23 11:00:00 AM,28.655,,,
2237,07/07/23 12:00:00 PM,29.252,,,
2238,07/07/23 01:00:00 PM,29.452,,,
2239,07/07/23 02:00:00 PM,29.752,,,
2240,07/07/23 03:00:00 PM,29.752,,,
2241,07/07/23 04:00:00 PM,29.652,,,
2242,07/07/23 05:00:00 PM,29.452,,,
2243,07/07/23 06:00:00 PM,29.352,,,
2244,07/07/23 07:00:00 PM,29.053,,,
2245,07/07/23 08:00:00 PM,28.655,,,
2246,07/07/23 09:00:00 PM,28.357,,,
2247,07/07/23 10:00:00 PM,28.060,,,
2248,07/07/23 11:00:00 PM,27.764,,,
2249,07/08/23 12:00:00 AM,27.468,,,
2250,07/08/23 01:00:00 AM,27.272,,,
2251,07/08/23 02:00:00 AM,27.075,,,
2252,07/08/23 03:00:00 AM,26.879,,,
2253,07/08/23 04:00:00 AM,26.683,,,
2254,07/08/23 05:00:00 AM,25.708,,,
2255,07/08/23 06:00:00 AM,24.351,,,
